associate,campaign,class,delta,delta_sem,flagged_below_2sem,flavour,nominal_sem,nominal_status,nominal_yield,relative_shift_percent,relative_shift_undefined,significance,trigger,tune,variation_sem,variation_status,variation_yield
B-,HF_SYS_PTHAT_1,MB,-0.0006410821828266022,0.0011837140767773674,True,BEAUTY,0.00023312900862161167,PASS,0.0854966821828266,-0.7498328197762205,False,0.5415853333196246,B^{+},CLOSEPACKING,0.00116053,PASS,0.0848556
B-,HF_SYS_PTHAT_1,c1,-0.0025489833490417585,0.004583384599396023,True,BEAUTY,0.001740855415558867,PASS,0.10889098334904176,-2.3408580496249045,False,0.55613560105291,B^{+},JUNCTIONS,0.00423991,PASS,0.106342
B-,HF_SYS_PTHAT_1,c2,-0.008835888954815158,0.006487139202861903,True,BEAUTY,0.0014109041834255668,PASS,0.10684618895481515,-8.269727765912007,False,1.362062486791877,B^{+},JUNCTIONS,0.00633185,PASS,0.0980103
B-,HF_SYS_PTHAT_1,c3,0.002197817209453931,0.0029083516753667334,True,BEAUTY,0.0011249889003934592,PASS,0.10105618279054607,2.1748468512898746,False,0.7556916957701801,B^{+},JUNCTIONS,0.00268196,PASS,0.103254
B-,HF_SYS_PTHAT_1,c4,0.015048528940402109,0.007863848425134283,True,BEAUTY,0.0013986954214148806,PASS,0.10080847105959789,14.927841660752328,False,1.913634155549627,B^{+},JUNCTIONS,0.00773846,PASS,0.115857
B-,HF_SYS_PTHAT_1,c5,-0.005900812545766895,0.005214921295086361,True,BEAUTY,0.0015424865696482429,PASS,0.0969130125457669,-6.088772179051037,False,1.1315247559587907,B^{+},JUNCTIONS,0.00498158,PASS,0.0910122
B-,HF_SYS_PTHAT_1,c6,-0.005680290390591078,0.005210398019882728,True,BEAUTY,0.001052347093499978,PASS,0.09340439039059108,-6.081395496333406,False,1.0901835846158496,B^{+},JUNCTIONS,0.00510302,PASS,0.0877241
B-,HF_SYS_PTHAT_1,c7,-0.0009507031170114394,0.0039062362084067628,True,BEAUTY,0.0006427070217976796,PASS,0.08900990311701144,-1.0680869023772057,False,0.24338085724703343,B^{+},JUNCTIONS,0.003853,PASS,0.0880592
B-,HF_SYS_PTHAT_1,c8,-0.0033174627326369027,0.002714693753731444,True,BEAUTY,0.0007164368597779697,PASS,0.0869187627326369,-3.816739479876693,False,1.22203940244712,B^{+},JUNCTIONS,0.00261845,PASS,0.0836013
B-,HF_SYS_PTHAT_1,c9,-0.003186410801043274,0.0023691765161148563,True,BEAUTY,0.0009194631336329524,PASS,0.08332651080104328,-3.8240060341076694,False,1.344944447730968,B^{+},JUNCTIONS,0.00218348,PASS,0.0801401
B-,HF_SYS_PTHAT_1,c10,-0.002016624651951779,0.002472142337441477,True,BEAUTY,0.0005573720987550507,PASS,0.08119342465195178,-2.483729021895989,False,0.8157397013146369,B^{+},JUNCTIONS,0.00240849,PASS,0.0791768
B-,HF_SYS_PTHAT_1,c11,-0.003560034832149908,0.0028332783568007,True,BEAUTY,0.0006448034601452383,PASS,0.0803441348321499,-4.430982845962953,False,1.2565072625514466,B^{+},JUNCTIONS,0.00275893,PASS,0.0767841
B-,HF_SYS_PTHAT_1,MB,-0.002184904608714802,0.0014203387644037388,True,BEAUTY,0.0003470366861989376,PASS,0.0873033046087148,-2.502659685686973,False,1.5382982310083113,B^{+},JUNCTIONS,0.00137729,PASS,0.0851184
B-,HF_SYS_PTHAT_1,c1,-0.004033769547325122,0.005593971021279068,True,BEAUTY,0.0015343548031697136,PASS,0.11399176954732512,-3.5386498194946014,False,0.7210923209971861,B^{+},MONASH,0.00537943,PASS,0.109958
B-,HF_SYS_PTHAT_1,c2,0.0150969217447081,0.008765766893507042,True,BEAUTY,0.0023448555795409,PASS,0.11164207825529189,13.522609020396393,False,1.7222590935986053,B^{+},MONASH,0.00844632,PASS,0.126739
B-,HF_SYS_PTHAT_1,c3,-0.0022342204899163387,0.006039885517138263,True,BEAUTY,0.0008885436799823304,PASS,0.11503522048991634,-1.9422055961653797,False,0.36991106595923146,B^{+},MONASH,0.00597417,PASS,0.112801
B-,HF_SYS_PTHAT_1,c4,0.004813516014513575,0.007062258827888782,True,BEAUTY,0.0016194633022063283,PASS,0.11535148398548642,4.172912084181954,False,0.6815830645437482,B^{+},MONASH,0.00687407,PASS,0.120165
B-,HF_SYS_PTHAT_1,c5,-0.006109542753183747,0.003408403621704923,True,BEAUTY,0.0018172699269924754,PASS,0.11514554275318374,-5.3059307439104675,False,1.792493915414772,B^{+},MONASH,0.00288353,PASS,0.109036
B-,HF_SYS_PTHAT_1,c6,-0.005538657204714942,0.003447895457160534,True,BEAUTY,0.001234332005219118,PASS,0.11752465720471494,-4.71276184627981,False,1.6063878019306959,B^{+},MONASH,0.00321938,PASS,0.111986
B-,HF_SYS_PTHAT_1,c7,-0.002747968784967386,0.004105357761402346,True,BEAUTY,0.0008105801240509663,PASS,0.11567696878496739,-2.3755539359572966,False,0.6693615866571174,B^{+},MONASH,0.00402454,PASS,0.112929
B-,HF_SYS_PTHAT_1,c8,-0.0015759294976521593,0.003184636030551855,True,BEAUTY,0.0006201551242947836,PASS,0.11529892949765216,-1.3668205806579063,False,0.4948538804853852,B^{+},MONASH,0.00312367,PASS,0.113723
B-,HF_SYS_PTHAT_1,c9,-0.004130986135715969,0.003128590019008118,True,BEAUTY,0.00032253592146800974,PASS,0.11645998613571597,-3.547129166666694,False,1.3203986813924724,B^{+},MONASH,0.00311192,PASS,0.112329
B-,HF_SYS_PTHAT_1,c10,0.00018437130297319082,0.0028753262599720665,True,BEAUTY,0.0005788872936806897,PASS,0.11658962869702681,0.15813696727030793,False,0.06412187219928982,B^{+},MONASH,0.00281645,PASS,0.116774
B-,HF_SYS_PTHAT_1,c11,-0.003424306016576492,0.0039537113466488446,True,BEAUTY,0.000695319239284961,PASS,0.11801730601657649,-2.901528709777124,False,0.8660991449158081,B^{+},MONASH,0.00389209,PASS,0.114593
B-,HF_SYS_PTHAT_1,MB,-0.0021645335272880567,0.001488520195488971,True,BEAUTY,0.0002682482989294147,PASS,0.11625153352728805,-1.8619397625236227,False,1.454151266370302,B^{+},MONASH,0.00146415,PASS,0.114087
Lambda_b,HF_SYS_PTHAT_1,c1,-0.008122856341189677,0.002364895405972219,False,BEAUTY,0.0009353532154157095,PASS,0.023007856341189677,-35.30470731707318,False,3.4347634659344837,B^{+},CLOSEPACKING,0.00217206,PASS,0.014885
Lambda_b,HF_SYS_PTHAT_1,c2,-0.0004481854951921098,0.004660146397149653,True,BEAUTY,0.0009494100456424991,PASS,0.02142248549519211,-2.092126496212108,False,0.09617412351385343,B^{+},CLOSEPACKING,0.00456241,PASS,0.0209743
Lambda_b,HF_SYS_PTHAT_1,c3,0.0030285471859806193,0.002608349927966526,True,BEAUTY,0.0007092870667952299,PASS,0.02284095281401938,13.259285681470123,False,1.1610969653683239,B^{+},CLOSEPACKING,0.00251006,PASS,0.0258695
Lambda_b,HF_SYS_PTHAT_1,c4,-0.0007017418804271883,0.004228858701920359,True,BEAUTY,0.0009017357488796491,PASS,0.025451641880427187,-2.757157607843137,False,0.16594119829743226,B^{+},CLOSEPACKING,0.0041316,PASS,0.0247499
Lambda_b,HF_SYS_PTHAT_1,c5,0.0003248265879643858,0.0025212135653717702,True,BEAUTY,0.0004602934896504993,PASS,0.026918773412035614,1.2066916385542035,False,0.12883739498541366,B^{+},CLOSEPACKING,0.00247884,PASS,0.0272436
Lambda_b,HF_SYS_PTHAT_1,c6,-0.002902439425620372,0.002365779467251978,True,BEAUTY,0.000546764569783973,PASS,0.02933303942562037,-9.89477900161036,False,1.2268427661145282,B^{+},CLOSEPACKING,0.00230173,PASS,0.0264306
Lambda_b,HF_SYS_PTHAT_1,c7,0.0034759385059182323,0.0029025740596590084,True,BEAUTY,0.0006104276338808525,PASS,0.03097186149408177,11.222891806430264,False,1.1975365432455434,B^{+},CLOSEPACKING,0.00283766,PASS,0.0344478
Lambda_b,HF_SYS_PTHAT_1,c8,0.00011431607401889837,0.0018591161737524402,True,BEAUTY,0.0006574659741065797,PASS,0.0336299839259811,0.339923070645843,False,0.061489473133980004,B^{+},CLOSEPACKING,0.00173898,PASS,0.0337443
Lambda_b,HF_SYS_PTHAT_1,c9,-0.001321983400075999,0.0013722279989628512,True,BEAUTY,0.0005701809322816671,PASS,0.036198883400076,-3.652000492571059,False,0.9633846569776832,B^{+},CLOSEPACKING,0.00124816,PASS,0.0348769
Lambda_b,HF_SYS_PTHAT_1,c10,-0.002847171385333261,0.0024883818871277072,True,BEAUTY,0.0003186126271591417,PASS,0.03814787138533326,-7.463513118658345,False,1.1441858663501596,B^{+},CLOSEPACKING,0.0024679,PASS,0.0353007
Lambda_b,HF_SYS_PTHAT_1,c11,0.0018221926605800562,0.0033086017843968014,True,BEAUTY,0.0005760996477291917,PASS,0.039242507339419946,4.6434154801052285,False,0.5507440240083967,B^{+},CLOSEPACKING,0.00325806,PASS,0.0410647
Lambda_b,HF_SYS_PTHAT_1,MB,-0.0005662381301376612,0.0007778198616043507,True,BEAUTY,0.00022178538321136336,PASS,0.033295038130137664,-1.7006682134570663,False,0.7279810635970703,B^{+},CLOSEPACKING,0.00074553,PASS,0.0327288
Lambda_b,HF_SYS_PTHAT_1,c1,-0.0023289415017279207,0.0032243851516057416,True,BEAUTY,0.0006586339240394317,PASS,0.02331134150172792,-9.99059407008083,False,0.7222901087260339,B^{+},JUNCTIONS,0.0031564,PASS,0.0209824
Lambda_b,HF_SYS_PTHAT_1,c2,-0.005016587950707446,0.0027970408720000544,True,BEAUTY,0.0009425105134898106,PASS,0.025650387950707447,-19.557551957295395,False,1.7935340169413687,B^{+},JUNCTIONS,0.00263346,PASS,0.0206338
Lambda_b,HF_SYS_PTHAT_1,c3,-0.003943077225938778,0.0019177519934985832,False,BEAUTY,0.0006119069442879285,PASS,0.025244877225938777,-15.619316309794996,False,2.056093404833523,B^{+},JUNCTIONS,0.00181751,PASS,0.0213018
Lambda_b,HF_SYS_PTHAT_1,c4,0.0005286159762466977,0.0048279183067799335,True,BEAUTY,0.0008038933427643372,PASS,0.026972884023753304,1.9598051724138184,False,0.10949149149942174,B^{+},JUNCTIONS,0.00476052,PASS,0.0275015
Lambda_b,HF_SYS_PTHAT_1,c5,-0.003553689581634236,0.0031863167746358336,True,BEAUTY,0.0007537927642433957,PASS,0.028787589581634236,-12.34451940325494,False,1.1152970131290194,B^{+},JUNCTIONS,0.00309587,PASS,0.0252339
Lambda_b,HF_SYS_PTHAT_1,c6,-0.0021846034849142895,0.0030228305639604875,True,BEAUTY,0.000515677445709698,PASS,0.03097330348491429,-7.053182060409902,False,0.7227012691217599,B^{+},JUNCTIONS,0.00297852,PASS,0.0287887
Lambda_b,HF_SYS_PTHAT_1,c7,-0.004153536942278362,0.0021342967313242875,True,BEAUTY,0.0005578993898917058,PASS,0.03356533694227836,-12.374483084800003,False,1.9460916007218816,B^{+},JUNCTIONS,0.00206009,PASS,0.0294118
Lambda_b,HF_SYS_PTHAT_1,c8,-0.0010654085400991706,0.002517990385848196,True,BEAUTY,0.00030565533910590975,PASS,0.03509540854009917,-3.0357490749305867,False,0.42311858936676716,B^{+},JUNCTIONS,0.00249937,PASS,0.03403
Lambda_b,HF_SYS_PTHAT_1,c9,-0.00019909750880106603,0.002047948841603705,True,BEAUTY,0.0007443198558589969,PASS,0.03871299750880106,-0.5142911208459199,False,0.09721800894457745,B^{+},JUNCTIONS,0.0019079,PASS,0.0385139
Lambda_b,HF_SYS_PTHAT_1,c10,-0.0001169571624327001,0.002048829073206309,True,BEAUTY,0.0005709769659236898,PASS,0.0415365571624327,-0.28157644836891,False,0.05708488031637912,B^{+},JUNCTIONS,0.00196766,PASS,0.0414196
Lambda_b,HF_SYS_PTHAT_1,c11,0.0006232910566861538,0.0024670167581106847,True,BEAUTY,0.00038752477688394654,PASS,0.043640508943313845,1.4282396603022387,False,0.252649705210551,B^{+},JUNCTIONS,0.00243639,PASS,0.0442638
Lambda_b,HF_SYS_PTHAT_1,MB,-0.0014006956088302783,0.0006092001526959232,False,BEAUTY,0.00030652287193737467,PASS,0.03653049560883028,-3.834318657564824,False,2.2992371269634644,B^{+},JUNCTIONS,0.000526468,PASS,0.0351298
Lambda_b,HF_SYS_PTHAT_1,c1,0.001045166327765669,0.002473618136064677,True,BEAUTY,0.0006938236236019105,PASS,0.02125393367223433,4.917519476081979,False,0.42252533344877663,B^{+},MONASH,0.00237432,PASS,0.0222991
Lambda_b,HF_SYS_PTHAT_1,c2,0.0002723023091725403,0.002951639308450172,True,BEAUTY,0.0008398286001251731,PASS,0.01982039769082746,1.373848867313884,False,0.09225460183870471,B^{+},MONASH,0.00282964,PASS,0.0200927
Lambda_b,HF_SYS_PTHAT_1,c3,0.002028257647188565,0.0021149678345824888,True,BEAUTY,0.0004961851042892566,PASS,0.019533242352811436,10.38361993648554,False,0.9590016519513448,B^{+},MONASH,0.00205594,PASS,0.0215615
Lambda_b,HF_SYS_PTHAT_1,c4,-0.0023259048918008868,0.002844110369836745,True,BEAUTY,0.0006547440701624621,PASS,0.020021404891800886,-11.617091329856605,False,0.8177969872295766,B^{+},MONASH,0.00276772,PASS,0.0176955
Lambda_b,HF_SYS_PTHAT_1,c5,0.0018996510814635187,0.0014758733661996801,True,BEAUTY,0.0004017165301024778,PASS,0.01901404891853648,9.99077623920269,False,1.287136908199008,B^{+},MONASH,0.00142015,PASS,0.0209137
Lambda_b,HF_SYS_PTHAT_1,c6,0.00041571746451767727,0.0014456961938667432,True,BEAUTY,0.0005025423299193692,PASS,0.018871782535482322,2.2028521351178894,False,0.28755520439309945,B^{+},MONASH,0.00135554,PASS,0.0192875
Lambda_b,HF_SYS_PTHAT_1,c7,-0.0008332952193540848,0.0024516729807153763,True,BEAUTY,0.00023577003259493898,PASS,0.019446695219354083,-4.285022261904727,False,0.33988840514567187,B^{+},MONASH,0.00244031,PASS,0.0186134
Lambda_b,HF_SYS_PTHAT_1,c8,-0.001681552280958315,0.0011530165791459681,True,BEAUTY,0.0002814032858469685,PASS,0.019799152280958316,-8.493051909982707,False,1.4583938439149156,B^{+},MONASH,0.00111815,PASS,0.0181176
Lambda_b,HF_SYS_PTHAT_1,c9,0.0004624018157347483,0.0011372399246524596,True,BEAUTY,0.00020835787991706082,PASS,0.019462698184265253,2.375836132055832,False,0.406600054844239,B^{+},MONASH,0.00111799,PASS,0.0199251
Lambda_b,HF_SYS_PTHAT_1,c10,-0.00012558183589674726,0.001566198119730044,True,BEAUTY,0.00011308801061971646,PASS,0.019260081835896746,-0.6520316838046301,False,0.08018259906887963,B^{+},MONASH,0.00156211,PASS,0.0191345
Lambda_b,HF_SYS_PTHAT_1,c11,0.0011127290027762547,0.0008856437333528464,True,BEAUTY,0.0003098588606562151,PASS,0.019109570997223744,5.8228884517497175,False,1.256407018840087,B^{+},MONASH,0.00082967,PASS,0.0202223
Lambda_b,HF_SYS_PTHAT_1,MB,0.00016526094500332253,0.0005605096067300252,True,BEAUTY,9.650098256830112e-05,PASS,0.019420239054996676,0.8509727636993334,False,0.2948405219447417,B^{+},MONASH,0.00055214,PASS,0.0195855
D-,HF_SYS_PTHAT_1,c1,-0.0075025108527025375,0.0009920465616156413,False,CHARM,0.00023349736923018277,PASS,0.17961051085270255,-4.1771001135091135,False,7.56266000305872,D^{+},CLOSEPACKING,0.000964176,PASS,0.172108
D-,HF_SYS_PTHAT_1,c2,-0.009489758252579278,0.0013994028870294767,False,CHARM,0.0005345850234774958,PASS,0.1782937582525793,-5.322540926607,False,6.781291035295247,D^{+},CLOSEPACKING,0.00129327,PASS,0.168804
D-,HF_SYS_PTHAT_1,c3,-0.010193100239426212,0.0009770489594003234,False,CHARM,0.00024103103360616213,PASS,0.1759331002394262,-5.793736497313176,False,10.432537838925043,D^{+},CLOSEPACKING,0.000946852,PASS,0.16574
D-,HF_SYS_PTHAT_1,c4,-0.007794261963161797,0.001864970987762327,False,CHARM,0.0003446413537217927,PASS,0.1737752619631618,-4.485254043129617,False,4.179293948434925,D^{+},CLOSEPACKING,0.00183285,PASS,0.165981
D-,HF_SYS_PTHAT_1,c5,-0.006928083284934022,0.0017958789682098468,False,CHARM,0.00023903401109144176,PASS,0.17244208328493402,-4.017629080417934,False,3.8577673705038245,D^{+},CLOSEPACKING,0.0017799,PASS,0.165514
D-,HF_SYS_PTHAT_1,c6,-0.0021453226142841286,0.0017006501647706964,True,CHARM,0.00037037191312867763,PASS,0.16971132261428412,-1.2641010518549591,False,1.2614720291832557,D^{+},CLOSEPACKING,0.00165983,PASS,0.167566
D-,HF_SYS_PTHAT_1,c7,-0.0006668398275137821,0.001360302813151701,True,CHARM,0.00032798614996434097,PASS,0.1689968398275138,-0.39458715807608624,False,0.49021425308146893,D^{+},CLOSEPACKING,0.00132017,PASS,0.16833
D-,HF_SYS_PTHAT_1,c8,-0.0005442197361029688,0.002600975513992205,True,CHARM,0.0003120391454401431,PASS,0.16868321973610298,-0.3226282596184583,False,0.20923677796091694,D^{+},CLOSEPACKING,0.00258219,PASS,0.168139
D-,HF_SYS_PTHAT_1,c9,-0.0003297606433377842,0.0017117061159220934,True,CHARM,0.0004588092875968174,PASS,0.1700757606433378,-0.193890441583453,False,0.19265026879929248,D^{+},CLOSEPACKING,0.00164907,PASS,0.169746
D-,HF_SYS_PTHAT_1,c10,-0.0017532665445419704,0.0020245550537033633,True,CHARM,0.0005017302118428087,PASS,0.17345426654454196,-1.0107947065641898,False,0.8660009226890888,D^{+},CLOSEPACKING,0.0019614,PASS,0.171701
D-,HF_SYS_PTHAT_1,c11,0.0063789688373575015,0.004114338490589267,True,CHARM,0.0005044227643003137,PASS,0.17969203116264248,3.549945312590842,False,1.5504239264581967,D^{+},CLOSEPACKING,0.0040833,PASS,0.186071
D-,HF_SYS_PTHAT_1,MB,-0.004855196871992984,0.0003442591778705318,False,CHARM,9.871019771074541e-05,PASS,0.17347719687199298,-2.79875220463447,False,14.10331861600772,D^{+},CLOSEPACKING,0.000329804,PASS,0.168622
D-,HF_SYS_PTHAT_1,c1,-0.009686863934108614,0.0008929090212030529,False,CHARM,0.0004281097214229009,PASS,0.1801638639341086,-5.376696371061066,False,10.848657258560458,D^{+},JUNCTIONS,0.000783587,PASS,0.170477
D-,HF_SYS_PTHAT_1,c2,-0.010926275235164734,0.0016025820118743598,False,CHARM,0.0002491254599258585,PASS,0.17884927523516472,-6.109208561677441,False,6.817919553699158,D^{+},JUNCTIONS,0.0015831,PASS,0.167923
D-,HF_SYS_PTHAT_1,c3,-0.010629864281841123,0.0007443759155107447,False,CHARM,0.0003504337849130123,PASS,0.17665086428184112,-6.017442555436069,False,14.28023671957141,D^{+},JUNCTIONS,0.000656728,PASS,0.166021
D-,HF_SYS_PTHAT_1,c4,-0.009792689571118007,0.0009370860366102313,False,CHARM,0.000518231957718618,PASS,0.174327689571118,-5.6174034057412445,False,10.45014992064293,D^{+},JUNCTIONS,0.000780747,PASS,0.164535
D-,HF_SYS_PTHAT_1,c5,-0.00881466447467058,0.0010595476705002444,False,CHARM,0.00021293797491874072,PASS,0.1724606644746706,-5.111115918241865,False,8.319271251390616,D^{+},JUNCTIONS,0.00103793,PASS,0.163646
D-,HF_SYS_PTHAT_1,c6,-0.007772590128511281,0.001463429252357745,False,CHARM,0.00043830481876925404,PASS,0.1718275901285113,-4.523482010483937,False,5.31121686681388,D^{+},JUNCTIONS,0.00139625,PASS,0.164055
D-,HF_SYS_PTHAT_1,c7,-0.004299953774145965,0.001213458561585817,False,CHARM,0.00037571001022852735,PASS,0.16994595377414595,-2.530188968111885,False,3.5435522153525696,D^{+},JUNCTIONS,0.00115383,PASS,0.165646
D-,HF_SYS_PTHAT_1,c8,-0.0005361593434770606,0.0015289891530451912,True,CHARM,0.00043987146716950327,PASS,0.17049315934347706,-0.314475575173611,False,0.35066262073162907,D^{+},JUNCTIONS,0.00146435,PASS,0.169957
D-,HF_SYS_PTHAT_1,c9,-0.0004921370484661791,0.0020339374826087264,True,CHARM,0.00048518824672566253,PASS,0.16943013704846618,-0.29046606290910415,False,0.24196272140821387,D^{+},JUNCTIONS,0.00197522,PASS,0.168938
D-,HF_SYS_PTHAT_1,c10,0.00202223077487651,0.0029013833516007576,True,CHARM,0.0006300860047216141,PASS,0.1730157692251235,1.1688129838877503,False,0.6969884809467871,D^{+},JUNCTIONS,0.00283214,PASS,0.175038
D-,HF_SYS_PTHAT_1,c11,-0.0014675265925580827,0.003798406069629329,True,CHARM,0.0007016416665199743,PASS,0.17949352659255807,-0.8175930466223997,False,0.386353266516682,D^{+},JUNCTIONS,0.00373304,PASS,0.178026
D-,HF_SYS_PTHAT_1,MB,-0.006412765788259722,0.00027366957195656955,False,CHARM,0.00012988801596333668,PASS,0.1739737657882597,-3.6860533306295054,False,23.43251294768498,D^{+},JUNCTIONS,0.000240882,PASS,0.167561
D-,HF_SYS_PTHAT_1,c1,-0.010806563675193864,0.001097212632287121,False,CHARM,0.00033590570038395234,PASS,0.18888156367519388,-5.721343822511518,False,9.849106141503098,D^{+},MONASH,0.00104453,PASS,0.178075
D-,HF_SYS_PTHAT_1,c2,-0.011292167301271722,0.001193028326971608,False,CHARM,0.0004754397427189635,PASS,0.18785416730127172,-6.011134841188735,False,9.465129239584648,D^{+},MONASH,0.0010942,PASS,0.176562
D-,HF_SYS_PTHAT_1,c3,-0.009612635804016778,0.001151488017826123,False,CHARM,0.00033778390473368275,PASS,0.18851263580401678,-5.099199723678128,False,8.348012011592035,D^{+},MONASH,0.00110083,PASS,0.1789
D-,HF_SYS_PTHAT_1,c4,-0.007895513078747501,0.0014784238760910974,False,CHARM,0.0002484985820809129,PASS,0.1903615130787475,-4.147641480177423,False,5.3404934852803985,D^{+},MONASH,0.00145739,PASS,0.182466
D-,HF_SYS_PTHAT_1,c5,-0.004692306214589631,0.0012573273364074186,False,CHARM,0.0003809421189332759,PASS,0.19222730621458964,-2.441019596535081,False,3.7319686598058324,D^{+},MONASH,0.00119823,PASS,0.187535
D-,HF_SYS_PTHAT_1,c6,-0.0022164352649440833,0.0015591544859740404,True,CHARM,0.0004642616139990186,PASS,0.1930014352649441,-1.1484035141507918,False,1.4215623178349925,D^{+},MONASH,0.00148843,PASS,0.190785
D-,HF_SYS_PTHAT_1,c7,-0.002586864686165785,0.00105136929018997,False,CHARM,0.00032758578621570504,PASS,0.19487486468616577,-1.327449125022755,False,2.460471986677839,D^{+},MONASH,0.000999032,PASS,0.192288
D-,HF_SYS_PTHAT_1,c8,0.0005809745447291348,0.001956082682902532,True,CHARM,0.00040954048572902765,PASS,0.19728302545527088,0.2944878523575038,False,0.2970091958827917,D^{+},MONASH,0.00191273,PASS,0.197864
D-,HF_SYS_PTHAT_1,c9,0.00436727317101393,0.002148588382297137,False,CHARM,0.0005516993148828696,PASS,0.20004772682898608,2.1831156195778028,False,2.0326243998139435,D^{+},MONASH,0.00207655,PASS,0.204415
D-,HF_SYS_PTHAT_1,c10,0.0014862225452791922,0.0021909705009338152,True,CHARM,0.0007727843880165889,PASS,0.2042507774547208,0.727645967276019,False,0.6783398245872083,D^{+},MONASH,0.00205016,PASS,0.205737
D-,HF_SYS_PTHAT_1,c11,0.0010629660498601978,0.004157101040696573,True,CHARM,0.0005633715470810793,PASS,0.2086940339501398,0.5093418483223898,False,0.25569887271301084,D^{+},MONASH,0.00411875,PASS,0.209757
D-,HF_SYS_PTHAT_1,MB,-0.007379956974241653,0.0003651722833245047,False,CHARM,0.00012214958755326323,PASS,0.19344595697424166,-3.8149967513791627,False,20.20952112535761,D^{+},MONASH,0.000344137,PASS,0.186066
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c1,-0.0010121105685141213,0.00030057720251155517,False,CHARM,9.350564207935501e-05,PASS,0.019081810568514122,-5.304059407151599,False,3.367223329171854,D^{+},CLOSEPACKING,0.000285663,PASS,0.0180697
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c2,-0.0012807574648076407,0.0004710304118151447,False,CHARM,0.00010346296499590948,PASS,0.01850815746480764,-6.919962007255118,False,2.719054720632927,D^{+},CLOSEPACKING,0.000459527,PASS,0.0172274
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c3,-0.0010014200906418927,0.0003363057416184394,False,CHARM,6.544246875331439e-05,PASS,0.018675020090641894,-5.362350807556599,False,2.977707385614809,D^{+},CLOSEPACKING,0.000329877,PASS,0.0176736
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c4,-0.00051234474026551,0.0007899848743053278,True,CHARM,0.00010497612676320432,PASS,0.01916284474026551,-2.6736361287160917,False,0.6485500633363894,D^{+},CLOSEPACKING,0.000782979,PASS,0.0186505
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c5,-0.0005308616272860014,0.00036674088633510666,True,CHARM,0.00010856650450695932,PASS,0.020208661627286,-2.626901459764288,False,1.4475114367284665,D^{+},CLOSEPACKING,0.000350303,PASS,0.0196778
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c6,0.0004930850742397609,0.0006219279547833301,True,CHARM,9.801422654378224e-05,PASS,0.02116651492576024,2.329552484049524,False,0.7928331094419835,D^{+},CLOSEPACKING,0.000614156,PASS,0.0216596
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c7,9.010008873389791e-05,0.0005062156210917374,True,CHARM,0.00011843930011737374,PASS,0.0216860999112661,0.41547391694479,False,0.1779875708686789,D^{+},CLOSEPACKING,0.000492165,PASS,0.0217762
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c8,-0.0013275020502971045,0.0006852133397393721,True,CHARM,0.00013017790212161267,PASS,0.022934102050297105,-5.788332359321246,False,1.93735581797347,D^{+},CLOSEPACKING,0.000672734,PASS,0.0216066
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c9,-0.0011612317967946498,0.0009398128172796935,True,CHARM,0.00014698856593012454,PASS,0.023677731796794648,-4.904320256519886,False,1.2355990208304009,D^{+},CLOSEPACKING,0.000928247,PASS,0.0225165
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c10,0.0030984744714757026,0.0008799786974778499,False,CHARM,0.00017206776557744102,PASS,0.023826225528524297,13.004470505688234,False,3.5210789537933045,D^{+},CLOSEPACKING,0.000862992,PASS,0.0269247
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c11,0.0014371725085300137,0.0015871401660882856,True,CHARM,0.00027542211823081754,PASS,0.023714227491469987,6.060380879145082,False,0.9055107666212703,D^{+},CLOSEPACKING,0.00156306,PASS,0.0251514
Lambda_c(+)-bar,HF_SYS_PTHAT_1,MB,-0.0010582042672575183,0.0002124266285042067,False,CHARM,3.961016405752752e-05,PASS,0.02075770426725752,-5.097886806908088,False,4.981504789248032,D^{+},CLOSEPACKING,0.000208701,PASS,0.0196995
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c1,-0.0016518710107670392,0.0003240622211820831,False,CHARM,0.0001641501064680293,PASS,0.02105697101076704,-7.844770313462414,False,5.097388411217768,D^{+},JUNCTIONS,0.000279412,PASS,0.0194051
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c2,-0.0002540423979595051,0.0008787200301696047,True,CHARM,0.00014797530260239692,PASS,0.020303442397959504,-1.2512282054447887,False,0.28910504966009654,D^{+},JUNCTIONS,0.000866171,PASS,0.0200494
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c3,-0.0006933474292770171,0.0004696904892590446,True,CHARM,0.00015761856992245772,PASS,0.020723647429277018,-3.3456824221854937,False,1.4761794099148147,D^{+},JUNCTIONS,0.000442454,PASS,0.0200303
Lambda_c(+)-bar,HF_SYS_PTHAT_1,c4,-0.0014096456090651605,0.0003995397476846212,False,CHARM,0.00013004039278197686,PASS,0.02192634560906516,-6.429003875969013,False,3.5281736478891497,D^{+},JUNCTIONS,0.000377785,PASS,0.0205167
