tune,flavour,trigger,associate,context,activity_id,bin_index,dphi_low,dphi_high,value,stat_error,status
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,65,2.4504423999999996,2.51327425,0.0024633130299170631,0.00010457074997326956,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,66,2.51327425,2.5761061,0.0025137563001542728,9.743052337900697e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,67,2.5761061,2.6389379499999994,0.0027533618337810175,6.8059313769142863e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,68,2.6389379499999994,2.7017697999999997,0.0026146428406286916,8.5445954338545288e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,69,2.7017697999999997,2.76460165,0.0027827870747527232,9.885345221190514e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,70,2.76460165,2.8274335,0.0030560214552042744,0.00013712144067503322,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,71,2.8274335,2.8902653499999995,0.0031106683312945847,0.00011117176536853256,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,72,2.8902653499999995,2.9530971999999998,0.0031148719371476854,0.00011484866371551249,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,73,2.9530971999999998,3.015929049999999,0.0032535909303000117,0.00011363525244650461,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,74,3.015929049999999,3.0787608999999994,0.0032241656893283056,9.5264740526473653e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,75,3.0787608999999994,3.1415927499999996,0.0032115548717690039,0.0001633997621128444,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,76,3.1415927499999996,3.2044246,0.0031190755430007861,0.00010819947556134787,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,77,3.2044246,3.267256449999999,0.0032451837185938099,0.00010337052200346528,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,78,3.267256449999999,3.3300882999999994,0.003198944054209701,0.00011458967895333126,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,79,3.3300882999999994,3.3929201499999997,0.0030434106376449718,0.00012736986978099588,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,80,3.3929201499999997,3.455752,0.0029046916444926459,0.00012353067779914928,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,81,3.455752,3.5185838499999993,0.0029509313088767549,7.8517896029955034e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,82,3.5185838499999993,3.5814156999999986,0.0026945113518376065,9.7731901609827464e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,83,3.5814156999999986,3.644247549999999,0.0026945113518376065,9.1576828416613064e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,84,3.644247549999999,3.707079399999999,0.0026692897167190019,9.4325463441509943e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,85,3.707079399999999,3.7699112499999994,0.002366630095295745,9.9182825572411147e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,86,3.7699112499999994,3.8327430999999996,0.0023287976426178375,6.7515223400741733e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,87,3.8327430999999996,3.895574949999999,0.0023834445187081478,0.00011728384533363822,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,88,3.895574949999999,3.9584067999999992,0.0020513596563131857,0.00011203218584526589,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,89,3.9584067999999992,4.021238649999999,0.0019462695099856659,8.4861442158343074e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,90,4.021238649999999,4.084070499999999,0.0020051199919290767,0.00011544241366118386,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,91,4.084070499999999,4.1469023499999995,0.0017066639763589208,6.6572411395448319e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,92,4.1469023499999995,4.2097342,0.0016562207061217111,7.3953781762403132e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,93,4.2097342,4.27256605,0.0015679449832065946,8.5398585967278617e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,94,4.27256605,4.3353979,0.0013073214203143456,6.5171095144723768e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,95,4.3353979,4.398229749999999,0.0011854168505744229,7.4309665292368758e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,96,4.398229749999999,4.461061599999999,0.0012148420915461284,6.1381978011790545e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,97,4.461061599999999,4.523893449999999,0.0011055483393655077,5.2144106620203464e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,98,4.523893449999999,4.5867252999999995,0.0010845303101000038,5.2054666866552634e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,99,4.5867252999999995,4.64955715,0.00088275722915116589,5.5212087104166883e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,os_minus_ss,integrated_0_100,100,4.64955715,4.712389,0.00077346347697054537,7.7855341118613112e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,1,-1.570796,-1.50796415,1.261081755930237e-05,8.991190128780259e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,2,-1.50796415,-1.4451323,8.4072117062015799e-06,5.5507317719448053e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,3,-1.4451323,-1.38230045,1.681442341240316e-05,6.8834130064972812e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,4,-1.38230045,-1.3194686,2.1018029265503948e-05,7.0328360255457285e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,5,-1.3194686,-1.2566367500000002,4.20360585310079e-06,4.198505332101771e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,6,-1.2566367500000002,-1.1938049000000002,2.1018029265503948e-05,9.3395725199722298e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,7,-1.1938049000000002,-1.1309730500000001,1.261081755930237e-05,6.4248303881706564e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,8,-1.1309730500000001,-1.0681412000000001,2.1018029265503948e-05,6.9966289088013663e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,9,-1.0681412000000001,-1.00530935,2.9425240971705531e-05,1.0971361098271004e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,10,-1.00530935,-0.9424775000000001,8.4072117062015799e-06,5.604371921797934e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,11,-0.9424775000000001,-0.8796456500000002,8.4072117062015799e-06,5.6080614751428901e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,12,-0.8796456500000002,-0.8168138000000001,1.261081755930237e-05,9.0217806578228114e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,13,-0.8168138000000001,-0.7539819500000001,8.4072117062015799e-06,5.6235609395764124e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,14,-0.7539819500000001,-0.6911501000000002,4.20360585310079e-06,4.2279722645019451e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,15,-0.6911501000000002,-0.6283182500000002,8.4072117062015799e-06,5.6176946660112642e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,16,-0.6283182500000002,-0.5654864000000002,1.681442341240316e-05,9.3197617317387545e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,17,-0.5654864000000002,-0.5026545500000001,4.20360585310079e-06,4.1710114702815434e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,18,-0.5026545500000001,-0.4398227000000001,2.1018029265503948e-05,9.4408756677225636e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,19,-0.4398227000000001,-0.3769908500000001,4.20360585310079e-06,4.2080457835381251e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,20,-0.3769908500000001,-0.3141590000000001,4.20360585310079e-06,4.2236864335191754e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,21,-0.3141590000000001,-0.2513271500000003,0,0,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,22,-0.2513271500000003,-0.18849530000000025,8.4072117062015799e-06,5.6038991527117077e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,23,-0.18849530000000025,-0.12566345000000023,1.681442341240316e-05,9.2365250441757926e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,24,-0.12566345000000023,-0.06283160000000021,8.4072117062015799e-06,5.5877100632302512e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,25,-0.06283160000000021,2.499999998128999e-07,4.20360585310079e-06,4.2376472582422235e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,26,2.499999998128999e-07,0.06283209999999984,2.1018029265503948e-05,9.4396310086117992e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,27,0.06283209999999984,0.12566394999999986,2.1018029265503948e-05,1.123565530772749e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,28,0.12566394999999986,0.18849579999999966,0,0,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,29,0.18849579999999966,0.2513276499999997,0,0,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,30,0.2513276499999997,0.3141594999999997,2.1018029265503948e-05,9.4396310086117992e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,31,0.3141594999999997,0.3769913499999997,1.681442341240316e-05,9.3020248931394856e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,32,0.3769913499999997,0.43982319999999975,1.681442341240316e-05,1.1172139682740971e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,33,0.43982319999999975,0.50265505,1.681442341240316e-05,6.879672129633365e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,34,0.50265505,0.5654868999999998,2.522163511860474e-05,1.2827657467645423e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,35,0.5654868999999998,0.62831875,2.1018029265503948e-05,7.0024825474837301e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,36,0.62831875,0.6911505999999998,1.261081755930237e-05,9.0339824084697407e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,37,0.6911505999999998,0.7539824499999996,4.20360585310079e-06,4.1741453437408678e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,38,0.7539824499999996,0.8168142999999999,8.4072117062015799e-06,5.6278728218996052e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,39,0.8168142999999999,0.8796461499999997,8.4072117062015799e-06,5.6059925089368173e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,40,0.8796461499999997,0.9424779999999999,8.4072117062015799e-06,5.6278728218996052e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,41,0.9424779999999999,1.0053098499999993,2.522163511860474e-05,9.3431652472465607e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,42,1.0053098499999993,1.0681416999999995,8.4072117062015799e-06,5.6235609395764124e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,43,1.0681416999999995,1.1309735499999998,4.20360585310079e-06,4.2279722645019451e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,44,1.1309735499999998,1.1938053999999996,1.681442341240316e-05,6.8713747813555267e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,45,1.1938053999999996,1.2566372499999998,4.20360585310079e-06,4.198505332101771e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,46,1.2566372499999998,1.3194690999999996,0,0,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,47,1.3194690999999996,1.3823009499999999,8.4072117062015799e-06,5.624177397255341e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,48,1.3823009499999999,1.4451327999999997,4.20360585310079e-06,4.2080457835381251e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,49,1.4451327999999997,1.50796465,1.261081755930237e-05,6.4242204870380019e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,50,1.50796465,1.5707964999999997,8.4072117062015799e-06,5.6038184971767293e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,51,1.5707964999999997,1.63362835,1.681442341240316e-05,6.8490079091525784e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,52,1.63362835,1.6964601999999998,1.261081755930237e-05,6.3818280981940685e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,53,1.6964601999999998,1.75929205,2.1018029265503948e-05,9.3912299671091935e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,54,1.75929205,1.8221238999999998,8.4072117062015799e-06,5.5750726010417895e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,55,1.8221238999999998,1.88495575,8.4072117062015799e-06,5.5994834461068462e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,56,1.88495575,1.9477875999999994,1.681442341240316e-05,9.3010396627028667e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,57,1.9477875999999994,2.0106194499999996,3.7832452677907108e-05,1.7221972855227028e-05,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,58,2.0106194499999996,2.0734512999999994,1.261081755930237e-05,6.424304286794429e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,59,2.0734512999999994,2.1362831499999997,1.261081755930237e-05,6.3772901025421593e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,60,2.1362831499999997,2.1991149999999995,1.261081755930237e-05,8.8988952421210952e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,61,2.1991149999999995,2.2619468499999997,2.1018029265503948e-05,9.4097940121899336e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,62,2.2619468499999997,2.3247786999999995,8.4072117062015799e-06,5.6240316435676192e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,63,2.3247786999999995,2.3876105499999998,4.20360585310079e-06,4.2344173441734417e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,64,2.3876105499999998,2.4504423999999996,2.1018029265503948e-05,9.4019021184451971e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,65,2.4504423999999996,2.51327425,2.1018029265503948e-05,6.9871375243369257e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,66,2.51327425,2.5761061,8.4072117062015799e-06,5.604371921797934e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,67,2.5761061,2.6389379499999994,1.261081755930237e-05,6.4410043538141459e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,68,2.6389379499999994,2.7017697999999997,2.1018029265503948e-05,7.0098129241161097e-06,available_central_sem_only
MONASH,beauty,lambdabbar,bminus,ss,integrated_0_100,69,2.7017697999999997,2.76460165,8.4072117062015799e-06,5.5861063715947578e-06,available_central_sem_only
