tune,flavour,trigger,os_associate,ss_associate,quantity,activity_id,percentile_low,percentile_high,nch_low,nch_high,estimator,n_os,n_ss,n_trigger,value,status
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_05,,,1297.0,0.18427139552814187,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_06,,,165286.0,0.17107317014145176,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_06,,,1319.0,0.20470053070507954,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_07,,,164943.0,0.17065895491169675,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_07,,,1297.0,0.18658442559753274,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_08,,,165209.0,0.17031154477056337,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_08,,,1286.0,0.1586314152410575,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_09,,,164614.0,0.17030750725940688,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_09,,,1264.0,0.17246835443037975,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_10,,,164171.0,0.171272636458327,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_10,,,1238.0,0.18416801292407112,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,central,302749,22993,1647221,0.16983513444765455,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_0_1,0.0,1.0,48,781,central,3314,985,12818,0.1816976127320955,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield_sem,integrated_0_100,0.0,100.0,0,781,central,,,,0.00032174704785401702,available_derived
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield_sem,percentile_0_1,0.0,1.0,48,781,central,,,,0.005220266709658427,available_derived
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_1_10,1.0,10.0,28,47,central,27016,5883,121543,0.17387262121224586,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_10_20,10.0,20.0,20,27,central,34607,5033,174410,0.16956596525428588,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_20_30,20.0,30.0,16,19,central,28573,3038,156376,0.1632923210722873,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_30_40,30.0,40.0,13,15,central,29697,2266,164055,0.16720611989881443,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_40_50,40.0,50.0,10,12,central,37602,2276,211766,0.16681620278987183,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_50_60,50.0,60.0,8,9,central,29309,1229,168051,0.16709213274541657,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_60_70,60.0,70.0,6,7,central,32721,996,188027,0.16872576810777176,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_70_80,70.0,80.0,5,5,central,17661,400,100651,0.17149357681493477,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_80_90,80.0,90.0,3,4,central,34613,579,195014,0.17452080363461084,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_01,,,15384.0,0.18012220488819555,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_02,,,15565.0,0.17250240925152585,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_03,,,15375.0,0.17443902439024392,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_04,,,15466.0,0.17761541445751974,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_05,,,15345.0,0.17015314434669274,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_06,,,15538.0,0.17370317930235551,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_07,,,15528.0,0.1827666151468315,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_08,,,15476.0,0.17614370638407859,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_09,,,15359.0,0.17846213946220452,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_10,,,15474.0,0.1827581750032312,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield,percentile_90_100,90.0,100.0,0,2,central,27636,308,154510,0.17686881108018893,available_count_backed
JUNCTIONS,charm,lambdacplus,dminus,dplus,balancing_yield_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.0013489330925509149,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_01,,,165045.0,0.1686025023478445,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_01,,,1255.0,0.16095617529880477,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_02,,,164514.0,0.1699186695357234,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_02,,,1296.0,0.15972222222222227,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_03,,,164460.0,0.17236410069317767,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_03,,,1317.0,0.170083523158694,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_04,,,164521.0,0.17142492447772614,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_04,,,1249.0,0.1849479583666933,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_05,,,164458.0,0.1700859793989955,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_05,,,1297.0,0.17501927525057828,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_06,,,165286.0,0.1715208789613155,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_06,,,1319.0,0.15466262319939345,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_07,,,164943.0,0.17025275398167852,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_07,,,1297.0,0.1657671549730146,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_08,,,165209.0,0.16878620414142093,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_08,,,1286.0,0.16874027993779162,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_09,,,164614.0,0.1703135820768586,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_09,,,1264.0,0.17325949367088606,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_10,,,164171.0,0.17087061661316555,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,block_10,,,1238.0,0.2027463651050081,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,integrated_0_100,0.0,100.0,0,781,central,303468,22760,1647221,0.1704130775409008,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_0_1,0.0,1.0,48,781,central,3248,1051,12818,0.1713995943204868,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield_sem,integrated_0_100,0.0,100.0,0,781,central,,,,0.0003738510947976178,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield_sem,percentile_0_1,0.0,1.0,48,781,central,,,,0.0044076393747363432,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_01,,,,0.995314400171686,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_01,,,,0.935185185185185,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_02,,,,1.0074602659747,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_02,,,,0.7554744525547448,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_03,,,,1.018869959025232,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_03,,,,0.9696969696969697,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_04,,,,1.0139493079273767,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_04,,,,1.1159420289855073,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_05,,,,1.0098559514783927,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_05,,,,0.9497907949790796,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_06,,,,1.0026170604045832,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_06,,,,0.7555555555555556,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_07,,,,0.9976198088742053,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_07,,,,0.8884297520661156,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_08,,,,0.9910438213029109,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_08,,,,1.0637254901960789,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_09,,,,1.0000356696985908,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_09,,,,1.0045871559633026,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,block_10,,,,0.9976527491286721,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,block_10,,,,1.1008771929824561,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,integrated_0_100,0.0,100.0,0,781,central,,,,1.0034029654413137,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_0_1,0.0,1.0,48,781,central,,,,0.9433233147273506,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_sem,integrated_0_100,0.0,100.0,0,781,central,,,,0.0027991672076279144,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_sem,percentile_0_1,0.0,1.0,48,781,central,,,,0.040291573076423712,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_1_10,1.0,10.0,28,47,central,27104,5835,121543,0.17499156677060793,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_10_20,10.0,20.0,20,27,central,34253,4959,174410,0.16796055272060087,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_20_30,20.0,30.0,16,19,central,29331,2933,156376,0.16881107075254514,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_30_40,30.0,40.0,13,15,central,29584,2354,164055,0.16598092103258053,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_40_50,40.0,50.0,10,12,central,37329,2114,211766,0.16629203932642633,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_50_60,50.0,60.0,8,9,central,29670,1246,168051,0.1691391303830385,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_60_70,60.0,70.0,6,7,central,33256,1026,188027,0.1714115525961697,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_70_80,70.0,80.0,5,5,central,17746,403,100651,0.17230827314184657,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_80_90,80.0,90.0,3,4,central,34418,525,195014,0.17379777862102208,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_01,,,15384.0,0.17141185647425905,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_02,,,15565.0,0.1780918727915194,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_03,,,15375.0,0.17294308943089431,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_04,,,15466.0,0.18000775895512744,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_05,,,15345.0,0.17999348321928973,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_06,,,15538.0,0.17724288840262584,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_07,,,15528.0,0.17742143225141682,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_08,,,15476.0,0.17569139312483842,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_09,,,15359.0,0.17364411745556355,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,block_10,,,15474.0,0.17487398216362932,available_derived_no_component_counts
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield,percentile_90_100,90.0,100.0,0,2,central,27529,314,154510,0.1761374668306259,available_count_backed
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_yield_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.00092547632231051037,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_01,,,,0.9516420064958502,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_02,,,,1.0324022346368713,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_03,,,,0.9914243102162564,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_04,,,,1.0134692391700038,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_05,,,,1.057832248180774,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_06,,,,1.020377917747314,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_07,,,,0.9707540521494012,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_08,,,,0.9974321349963313,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_09,,,,0.9730025538124777,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,block_10,,,,0.9568599717114571,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_to_reference,percentile_90_100,90.0,100.0,0,2,central,,,,0.995865046838408,available_derived
JUNCTIONS,charm,lambdacplus,dzerobar,dzero,balancing_ratio_sem,percentile_90_100,90.0,100.0,0,2,central,,,,0.010920881130171091,available_derived
JUNCTIONS,charm,lambdacplus,lambdacplusbar,lambdacplus,balancing_yield,integrated_0_100,0.0,100.0,0,781,block_01,,,165045.0,0.027731830712835893,available_derived_no_component_counts
